"sample"	"reads_total"	"reads_assigned_bins"	"percentage_duplicates"	"median_bin_count"	"filter_corr_value"	"filtered"	"is_normal"	"find_normal_cv"	"timepoint"	"total_reads"	"dups_removed"	"reads_kept"	"dups_percentage"
"SC89_NKI_12P_R58C54yesS_A_W_C1_S4231"	2113283	1598326	0.24	110	0.987	"kept"	FALSE	0.35	"primary"	2113283	514957	1598326	0.243676308378954
"SC89_NKI_12P_R58C55yesS_A_W_C1_S4232"	1877034	1424297	0.24	102	0.969	"kept"	FALSE	0.16	"primary"	1877034	452737	1424297	0.241198081654355
"SC89_NKI_12P_R58C57yesS_A_W_C1_S4234"	2059038	1562979	0.24	109	0.989	"kept"	FALSE	0.32	"primary"	2059038	496059	1562979	0.240917846100946
"SC89_NKI_12P_R58C60yesS_A_W_C1_S4237"	138953	113182	0.19	7	0.808	"kept"	FALSE	0.44	"primary"	138953	25771	113182	0.185465589084079
"SC89_NKI_12P_R58C7yesS_A_W_C1_S4184"	1218097	900672	0.26	66	0.307	"removed"	FALSE	0.16	"primary"	1218097	317425	900672	0.26059090532199
"SC89_NKI_12P_R59C10yesS_A_W_C2_S4259"	1805818	1321666	0.27	91	0.96	"kept"	FALSE	0.31	"primary"	1805818	484152	1321666	0.268106752729234
"SC89_NKI_12P_R59C11yesS_A_W_C2_S4260"	1407334	1051485	0.25	72	0.984	"kept"	FALSE	0.36	"primary"	1407334	355849	1051485	0.252853267241465
"SC89_NKI_12P_R59C16yesS_A_W_C2_S4265"	2006716	1494897	0.26	105	0.989	"kept"	FALSE	0.32	"primary"	2006716	511819	1494897	0.255053031918817
"SC89_NKI_12P_R59C24yesS_A_W_C1_S4273"	2590630	1886815	0.27	130	0.995	"kept"	FALSE	0.35	"primary"	2590630	703815	1886815	0.271677159609825
"SC89_NKI_12P_R59C26yesS_A_W_C1_S4275"	1650187	1256066	0.24	86	0.993	"kept"	FALSE	0.35	"primary"	1650187	394121	1256066	0.23883414425153
"SC89_NKI_12P_R59C27yesS_A_W_C2_S4276"	1755817	1319930	0.25	92	0.987	"kept"	FALSE	0.31	"primary"	1755817	435887	1319930	0.248253092435032
"SC89_NKI_12P_R59C29yesS_A_W_C2_S4278"	2303217	1731115	0.25	120	0.992	"kept"	FALSE	0.35	"primary"	2303217	572102	1731115	0.248392574386174
"SC89_NKI_12P_R59C2yesS_A_W_C1_S4251"	2181326	1640322	0.25	114	0.983	"kept"	FALSE	0.34	"primary"	2181326	541004	1640322	0.248016114968602
"SC89_NKI_12P_R59C3yesS_A_W_C1_S4252"	1304567	1023373	0.22	73	0.966	"kept"	FALSE	0.19	"primary"	1304567	281194	1023373	0.215545847779378
"SC89_NKI_12P_R59C48yesS_A_W_C2_S4297"	1886114	1423736	0.25	101	0.994	"kept"	FALSE	0.31	"primary"	1886114	462378	1423736	0.245148490494212
"SC89_NKI_12P_R59C51yesS_A_W_C2_S4300"	1891028	1421507	0.25	100	0.972	"kept"	FALSE	0.31	"primary"	1891028	469521	1421507	0.248288761456731
"SC89_NKI_12P_R59C53yesS_A_W_C2_S4302"	2219588	1633921	0.26	114	0.985	"kept"	FALSE	0.35	"primary"	2219588	585667	1633921	0.263862933120922
"SC89_NKI_12P_R59C66yesS_A_W_C2_S4315"	1543333	1181204	0.23	87	0.7	"removed"	TRUE	0.02	"primary"	1543333	362129	1181204	0.234640871412715
"SC89_NKI_12P_R59C71yesS_A_W_C2_S4320"	1168631	880230	0.25	61	0.976	"kept"	FALSE	0.37	"primary"	1168631	288401	880230	0.246785341138477
"SC89_NKI_12P_R59C9yesS_A_W_C2_S4258"	1384927	1048110	0.24	72	0.976	"kept"	FALSE	0.38	"primary"	1384927	336817	1048110	0.243201988263641
"SC89_NKI_12P_R5C10yesS_A_W_A2_S371"	2019511	1452599	0.28	92	0.889	"kept"	FALSE	0.49	"primary"	2019511	566912	1452599	0.280717460811058
"SC89_NKI_12P_R5C12yesS_A_W_A2_S373"	1263803	921295	0.27	62	0.992	"kept"	FALSE	0.37	"primary"	1263803	342508	921295	0.27101375768217
"SC89_NKI_12P_R5C20yesS_A_W_A1_S381"	2076317	1535279	0.26	107	0.989	"kept"	FALSE	0.3	"primary"	2076317	541038	1535279	0.260575817661754
"SC89_NKI_12P_R5C27yesS_A_W_A2_S388"	1546951	1113514	0.28	75	0.981	"kept"	FALSE	0.37	"primary"	1546951	433437	1113514	0.280187930968725
"SC89_NKI_12P_R5C36yesS_A_W_A1_S397"	1831033	1350529	0.26	94	0.971	"kept"	FALSE	0.35	"primary"	1831033	480504	1350529	0.262422359400404
"SC89_NKI_12P_R5C39yesS_A_W_A1_S400"	2237022	1595952	0.29	111	0.992	"kept"	FALSE	0.35	"primary"	2237022	641070	1595952	0.286572952791703
"SC89_NKI_12P_R5C40yesS_A_W_A1_S401"	1315743	1034842	0.21	71	0.979	"kept"	FALSE	0.35	"primary"	1315743	280901	1034842	0.213492300548055
"SC89_NKI_12P_R5C44yesS_A_W_A1_S405"	847641	623872	0.26	46	0.809	"kept"	TRUE	0.07	"primary"	847641	223769	623872	0.263990297779367
"SC89_NKI_12P_R5C47yesS_A_W_A2_S408"	1831829	1361714	0.26	92	0.976	"kept"	FALSE	0.39	"primary"	1831829	470115	1361714	0.256636945915803
"SC89_NKI_12P_R5C49yesS_A_W_A2_S410"	602577	508205	0.16	35	0.98	"kept"	FALSE	0.35	"primary"	602577	94372	508205	0.156614009495882
"SC89_NKI_12P_R5C4yesS_A_W_A1_S365"	1926038	1369344	0.29	91	0.992	"kept"	FALSE	0.35	"primary"	1926038	556694	1369344	0.289035834183957
"SC89_NKI_12P_R5C59yesS_A_W_A1_S420"	1529545	1123444	0.27	78	0.992	"kept"	FALSE	0.31	"primary"	1529545	406101	1123444	0.265504447401024
"SC89_NKI_12P_R5C61yesS_A_W_A1_S422"	2004613	1436937	0.28	98	0.994	"kept"	FALSE	0.35	"primary"	2004613	567676	1436937	0.283184834179964
"SC89_NKI_12P_R5C7yesS_A_W_A1_S368"	1888198	1376231	0.27	93	0.884	"kept"	FALSE	0.33	"primary"	1888198	511967	1376231	0.271140526576132
"SC89_NKI_12P_R60C11yesS_A_W_C2_S4332"	1129450	846103	0.25	56	0.967	"kept"	FALSE	0.36	"primary"	1129450	283347	846103	0.250871663198902
"SC89_NKI_12P_R60C13yesS_A_W_C2_S4334"	1157085	880812	0.24	59	0.982	"kept"	FALSE	0.37	"primary"	1157085	276273	880812	0.238766382763583
"SC89_NKI_12P_R60C21yesS_A_W_C1_S4342"	1089480	848274	0.22	57	0.911	"kept"	FALSE	0.4	"primary"	1089480	241206	848274	0.221395528141866
"SC89_NKI_12P_R60C25yesS_A_W_C1_S4346"	1276921	960010	0.25	70	0.738	"removed"	TRUE	0.03	"primary"	1276921	316911	960010	0.248183716925323
"SC89_NKI_12P_R60C26yesS_A_W_C1_S4347"	1024857	780136	0.24	54	0.977	"kept"	FALSE	0.34	"primary"	1024857	244721	780136	0.238785508612421
"SC89_NKI_12P_R60C27yesS_A_W_C2_S4348"	1532355	1189185	0.22	82	0.986	"kept"	FALSE	0.35	"primary"	1532355	343170	1189185	0.223949411200407
"SC89_NKI_12P_R60C36yesS_A_W_C1_S4357"	1371811	1140964	0.17	82	0.989	"kept"	FALSE	0.31	"primary"	1371811	230847	1140964	0.168279012196287
"SC89_NKI_12P_R60C41yesS_A_W_C1_S4362"	804163	694564	0.14	48	0.991	"kept"	FALSE	0.34	"primary"	804163	109599	694564	0.136289533340877
"SC89_NKI_12P_R60C49yesS_A_W_C2_S4370"	1298926	1022065	0.21	70	0.994	"kept"	FALSE	0.31	"primary"	1298926	276861	1022065	0.213146091463255
"SC89_NKI_12P_R60C58yesS_A_W_C1_S4379"	604798	478613	0.21	34	0.619	"removed"	TRUE	0.01	"primary"	604798	126185	478613	0.20863990952351
"SC89_NKI_12P_R60C5yesS_A_W_C1_S4326"	1529882	1186564	0.22	81	0.981	"kept"	FALSE	0.36	"primary"	1529882	343318	1186564	0.224408156968969
"SC89_NKI_12P_R60C71yesS_A_W_C2_S4392"	615538	500760	0.19	36	1	"kept"	TRUE	0	"primary"	615538	114778	500760	0.186467772907603
"SC89_NKI_12P_R61C10yesS_A_W_C2_S4403"	1202118	931941	0.22	62	0.917	"kept"	FALSE	0.42	"primary"	1202118	270177	931941	0.224750814811857
"SC89_NKI_12P_R61C22yesS_A_W_C1_S4415"	1045843	829780	0.21	57	0.984	"kept"	FALSE	0.33	"primary"	1045843	216063	829780	0.206592194048246
"SC89_NKI_12P_R61C28yesS_A_W_C2_S4421"	1013358	848547	0.16	61	0.984	"kept"	FALSE	0.3	"primary"	1013358	164811	848547	0.162638475247642
"SC89_NKI_12P_R61C30yesS_A_W_C2_S4423"	1225449	927961	0.24	62	0.96	"kept"	FALSE	0.38	"primary"	1225449	297488	927961	0.242758368565318
"SC89_NKI_12P_R61C40yesS_A_W_C1_S4433"	1457130	1098540	0.25	73	0.988	"kept"	FALSE	0.36	"primary"	1457130	358590	1098540	0.246093347882481
"SC89_NKI_12P_R61C44yesS_A_W_C1_S4437"	815816	675647	0.17	46	0.976	"kept"	FALSE	0.4	"primary"	815816	140169	675647	0.1718144777744
"SC89_NKI_12P_R61C53yesS_A_W_C2_S4446"	1693985	1323928	0.22	92	0.98	"kept"	FALSE	0.27	"primary"	1693985	370057	1323928	0.218453528218963
"SC89_NKI_12P_R61C55yesS_A_W_C1_S4448"	881628	694314	0.21	47	0.911	"kept"	FALSE	0.34	"primary"	881628	187314	694314	0.212463760225401
"SC89_NKI_12P_R61C63yesS_A_W_C2_S4456"	1461373	1119349	0.23	77	0.979	"kept"	FALSE	0.32	"primary"	1461373	342024	1119349	0.234042917174465
"SC89_NKI_12P_R61C64yesS_A_W_C2_S4457"	1056485	824270	0.22	55	0.978	"kept"	FALSE	0.38	"primary"	1056485	232215	824270	0.219799618546406
"SC89_NKI_12P_R61C66yesS_A_W_C2_S4459"	1006506	759876	0.25	51	0.947	"kept"	FALSE	0.38	"primary"	1006506	246630	759876	0.245035797104041
"SC89_NKI_12P_R61C67yesS_A_W_C2_S4460"	1177572	865411	0.27	58	0.987	"kept"	FALSE	0.39	"primary"	1177572	312161	865411	0.265088673983417
"SC89_NKI_12P_R61C68yesS_A_W_C2_S4461"	669533	498948	0.25	32	0.969	"kept"	FALSE	0.38	"primary"	669533	170585	498948	0.254782064513624
"SC89_NKI_12P_R62C14yesS_A_W_C2_S4479"	1295443	962295	0.26	65	0.978	"kept"	FALSE	0.35	"primary"	1295443	333148	962295	0.257169169156806
"SC89_NKI_12P_R62C31yesS_A_W_C2_S4496"	679268	556263	0.18	41	0.752	"removed"	TRUE	0.01	"primary"	679268	123005	556263	0.181084638169323
"SC89_NKI_12P_R62C34yesS_A_W_C2_S4499"	2101096	1599252	0.24	118	0.829	"kept"	TRUE	0.07	"primary"	2101096	501844	1599252	0.238848677071395
"SC89_NKI_12P_R62C36yesS_A_W_C1_S4501"	1733783	1313916	0.24	91	0.987	"kept"	FALSE	0.35	"primary"	1733783	419867	1313916	0.242168137535089
"SC89_NKI_12P_R62C39yesS_A_W_C1_S4504"	2350804	1740852	0.26	120	0.961	"kept"	FALSE	0.37	"primary"	2350804	609952	1740852	0.259465272306836
"SC89_NKI_12P_R62C42yesS_A_W_C1_S4507"	1706879	1311526	0.23	96	0.771	"removed"	TRUE	0.01	"primary"	1706879	395353	1311526	0.231623331237891
"SC89_NKI_12P_R62C50yesS_A_W_C2_S4515"	1458871	1092122	0.25	75	0.983	"kept"	FALSE	0.37	"primary"	1458871	366749	1092122	0.251392343805587
"SC89_NKI_12P_R62C52yesS_A_W_C2_S4517"	2045271	1538122	0.25	107	0.994	"kept"	FALSE	0.31	"primary"	2045271	507149	1538122	0.247961761546514
"SC89_NKI_12P_R62C59yesS_A_W_C1_S4524"	1363243	1021310	0.25	70	0.955	"kept"	FALSE	0.3	"primary"	1363243	341933	1021310	0.250823220805095
"SC89_NKI_12P_R62C62yesS_A_W_C1_S4527"	765858	638652	0.17	43	0.974	"kept"	FALSE	0.29	"primary"	765858	127206	638652	0.166096064805747
"SC89_NKI_12P_R62C63yesS_A_W_C2_S4528"	315557	250663	0.21	16	0.951	"kept"	FALSE	0.36	"primary"	315557	64894	250663	0.205649058648675
"SC89_NKI_12P_R62C65yesS_A_W_C2_S4530"	158403	127518	0.19	8	0.879	"kept"	FALSE	0.38	"primary"	158403	30885	127518	0.194977367852882
"SC89_NKI_12P_R63C10yesS_D_W_D2_S4547"	1856632	1380157	0.26	96	0.544	"removed"	FALSE	0.27	"primary"	1856632	476475	1380157	0.256634055644845
"SC89_NKI_12P_R63C12yesS_D_W_D2_S4549"	1225587	930341	0.24	69	0.765	"removed"	TRUE	0.01	"primary"	1225587	295246	930341	0.240901706692385
"SC89_NKI_12P_R63C13yesS_D_W_D2_S4550"	1182974	850306	0.28	62	0.746	"removed"	TRUE	0.02	"primary"	1182974	332668	850306	0.281213281103389
"SC89_NKI_12P_R63C14yesS_D_W_D2_S4551"	981581	712722	0.27	47	0.675	"removed"	FALSE	0.47	"primary"	981581	268859	712722	0.273904038484853
"SC89_NKI_12P_R63C22yesS_D_W_D1_S4559"	1349456	1019050	0.24	77	0.548	"removed"	FALSE	0.25	"primary"	1349456	330406	1019050	0.244843848187714
"SC89_NKI_12P_R63C23yesS_D_W_D1_S4560"	1231162	880083	0.29	64	0.27	"removed"	FALSE	0.14	"primary"	1231162	351079	880083	0.285160685596209
"SC89_NKI_12P_R63C27yesS_D_W_D2_S4564"	1465774	1106875	0.24	81	0.998	"kept"	TRUE	0.01	"primary"	1465774	358899	1106875	0.244852890008965
"SC89_NKI_12P_R63C29yesS_D_W_D2_S4566"	1327931	977929	0.26	71	0.474	"removed"	TRUE	0.02	"primary"	1327931	350002	977929	0.263569417386897
"SC89_NKI_12P_R63C32yesS_D_W_D2_S4569"	1582986	1233829	0.22	91	0.302	"removed"	FALSE	0.15	"primary"	1582986	349157	1233829	0.220568596311022
"SC89_NKI_12P_R63C37yesS_D_W_D1_S4574"	1526508	1133138	0.26	84	0.777	"removed"	TRUE	0.01	"primary"	1526508	393370	1133138	0.257692720902871
"SC89_NKI_12P_R63C3yesS_D_W_D1_S4540"	1454451	1082471	0.26	80	1	"kept"	TRUE	0	"primary"	1454451	371980	1082471	0.255752857951213
"SC89_NKI_12P_R63C41yesS_D_W_D1_S4578"	565204	401576	0.29	29	0.455	"removed"	FALSE	0.31	"primary"	565204	163628	401576	0.289502551291215
"SC89_NKI_12P_R63C43yesS_D_W_D1_S4580"	1175586	858749	0.27	62	0.553	"removed"	TRUE	0.03	"primary"	1175586	316837	858749	0.269514097650023
"SC89_NKI_12P_R63C49yesS_D_W_D2_S4586"	269263	219489	0.18	16	0.63	"removed"	TRUE	0.03	"primary"	269263	49774	219489	0.184852727630607
"SC89_NKI_12P_R63C52yesS_D_W_D2_S4589"	1264501	920217	0.27	60	0.557	"removed"	FALSE	0.5	"primary"	1264501	344284	920217	0.272268665663372
"SC89_NKI_12P_R63C56yesS_D_W_D1_S4593"	1722460	1261694	0.27	93	0.708	"removed"	TRUE	0.02	"primary"	1722460	460766	1261694	0.267504615491797
"SC89_NKI_12P_R63C59yesS_D_W_D1_S4596"	1518903	1121320	0.26	83	0.713	"removed"	TRUE	0.01	"primary"	1518903	397583	1121320	0.261756675706085
"SC89_NKI_12P_R63C62yesS_D_W_D1_S4599"	968098	736956	0.24	55	1	"kept"	TRUE	0.01	"primary"	968098	231142	736956	0.238758885980552
"SC89_NKI_12P_R63C71yesS_D_W_D2_S4608"	1142301	875067	0.23	64	0.857	"kept"	TRUE	0.01	"primary"	1142301	267234	875067	0.233943592800847
"SC89_NKI_12P_R63C9yesS_D_W_D2_S4546"	1822458	1409208	0.23	104	0.855	"kept"	TRUE	0.01	"primary"	1822458	413250	1409208	0.226754196804535
"SC89_NKI_12P_R64C10yesS_D_W_D2_S4619"	1490168	1072136	0.28	79	0.877	"kept"	TRUE	0.01	"primary"	1490168	418032	1072136	0.28052675939894
"SC89_NKI_12P_R64C17yesS_D_W_D2_S4626"	1448690	1110211	0.23	83	0.891	"kept"	TRUE	0.01	"primary"	1448690	338479	1110211	0.233644879166695
"SC89_NKI_12P_R64C20yesS_D_W_D1_S4629"	1758426	1293322	0.26	97	0.916	"kept"	TRUE	0.01	"primary"	1758426	465104	1293322	0.264500183687002
"SC89_NKI_12P_R64C23yesS_D_W_D1_S4632"	1619717	1134437	0.3	81	0.375	"removed"	TRUE	0.07	"primary"	1619717	485280	1134437	0.299607894465515
"SC89_NKI_12P_R64C25yesS_D_W_D1_S4634"	1892622	1387843	0.27	103	0.52	"removed"	TRUE	0.05	"primary"	1892622	504779	1387843	0.266708830395082
"SC89_NKI_12P_R64C27yesS_D_W_D2_S4636"	757829	581186	0.23	44	0.781	"removed"	TRUE	0.01	"primary"	757829	176643	581186	0.233090842393205
"SC89_NKI_12P_R64C28yesS_D_W_D2_S4637"	633496	498620	0.21	37	0.886	"kept"	TRUE	0.01	"primary"	633496	134876	498620	0.212907421672749
"SC89_NKI_12P_R64C30yesS_D_W_D2_S4639"	1291245	986007	0.24	73	0.889	"kept"	TRUE	0.01	"primary"	1291245	305238	986007	0.236390460369643
"SC89_NKI_12P_R64C32yesS_D_W_D2_S4641"	1251079	983509	0.21	71	0.52	"removed"	FALSE	0.08	"primary"	1251079	267570	983509	0.213871386219415
"SC89_NKI_12P_R64C33yesS_D_W_D2_S4642"	188634	163829	0.13	12	0.535	"removed"	TRUE	0.04	"primary"	188634	24805	163829	0.131498033228368
"SC89_NKI_12P_R64C35yesS_D_W_D2_S4644"	1307208	1011542	0.23	76	0.879	"kept"	TRUE	0.01	"primary"	1307208	295666	1011542	0.226181296320096
"SC89_NKI_12P_R64C37yesS_D_W_D1_S4646"	1238678	932073	0.25	69	0.747	"removed"	TRUE	0.02	"primary"	1238678	306605	932073	0.247525991419885
"SC89_NKI_12P_R64C44yesS_D_W_D1_S4653"	1475361	1110538	0.25	81	0.371	"removed"	TRUE	0.05	"primary"	1475361	364823	1110538	0.247277107094467
"SC89_NKI_12P_R64C46yesS_D_W_D2_S4655"	1035830	717024	0.31	53	0.544	"removed"	TRUE	0.01	"primary"	1035830	318806	717024	0.307778303389552
"SC89_NKI_12P_R64C47yesS_D_W_D2_S4656"	772228	567173	0.27	41	0.641	"removed"	TRUE	0.02	"primary"	772228	205055	567173	0.26553686217024
"SC89_NKI_12P_R64C54yesS_D_W_D1_S4663"	1329348	933247	0.3	69	0.811	"kept"	TRUE	0.02	"primary"	1329348	396101	933247	0.297966371484367
"SC89_NKI_12P_R64C56yesS_D_W_D1_S4665"	1102166	768172	0.3	56	0.78	"removed"	TRUE	0.02	"primary"	1102166	333994	768172	0.303034207188391
"SC89_NKI_12P_R64C61yesS_D_W_D1_S4670"	1995138	1418132	0.29	103	0.73	"removed"	TRUE	0.02	"primary"	1995138	577006	1418132	0.289206059931694
"SC89_NKI_12P_R64C66yesS_D_W_D2_S4675"	1251025	885262	0.29	65	0.899	"kept"	TRUE	0.01	"primary"	1251025	365763	885262	0.292370656062029
"SC89_NKI_12P_R65C11yesS_D_W_D2_S4692"	976372	748787	0.23	47	0.781	"removed"	FALSE	0.57	"primary"	976372	227585	748787	0.233092509822076
"SC89_NKI_12P_R65C14yesS_D_W_D2_S4695"	710456	555804	0.22	40	0.695	"removed"	TRUE	0.02	"primary"	710456	154652	555804	0.217679912619501
"SC89_NKI_12P_R65C17yesS_D_W_D2_S4698"	989032	759519	0.23	56	0.571	"removed"	TRUE	0.02	"primary"	989032	229513	759519	0.232058214496599
"SC89_NKI_12P_R65C19yesS_D_W_D1_S4700"	366002	319066	0.13	23	1	"kept"	TRUE	0	"primary"	366002	46936	319066	0.128239736394883
"SC89_NKI_12P_R65C22yesS_D_W_D1_S4703"	1391761	1074589	0.23	80	0.997	"kept"	TRUE	0.01	"primary"	1391761	317172	1074589	0.227892576383445
"SC89_NKI_12P_R65C23yesS_D_W_D1_S4704"	1653712	1253560	0.24	93	0.842	"kept"	TRUE	0.01	"primary"	1653712	400152	1253560	0.241971999961299
"SC89_NKI_12P_R65C24yesS_D_W_D1_S4705"	1245064	903451	0.27	64	0.426	"removed"	FALSE	0.24	"primary"	1245064	341613	903451	0.274373847448806
"SC89_NKI_12P_R65C27yesS_D_W_D2_S4708"	1096197	809681	0.26	58	0.83	"kept"	TRUE	0.01	"primary"	1096197	286516	809681	0.261372727712263
"SC89_NKI_12P_R65C28yesS_D_W_D2_S4709"	1419877	1107241	0.22	82	0.864	"kept"	TRUE	0.01	"primary"	1419877	312636	1107241	0.220185269569125
"SC89_NKI_12P_R65C2yesS_D_W_D1_S4683"	1363689	1019744	0.25	74	0.452	"removed"	TRUE	0.08	"primary"	1363689	343945	1019744	0.252216597772659
"SC89_NKI_12P_R65C31yesS_D_W_D2_S4712"	1269834	956910	0.25	66	0.728	"removed"	FALSE	0.62	"primary"	1269834	312924	956910	0.246429060806373
"SC89_NKI_12P_R65C39yesS_D_W_D1_S4720"	1766650	1308909	0.26	95	0.816	"kept"	TRUE	0.02	"primary"	1766650	457741	1308909	0.259101123595506
"SC89_NKI_12P_R65C4yesS_D_W_D1_S4685"	919899	705743	0.23	51	0.972	"kept"	TRUE	0.01	"primary"	919899	214156	705743	0.232803818680094
"SC89_NKI_12P_R65C52yesS_D_W_D2_S4733"	896310	688657	0.23	50	0.65	"removed"	TRUE	0.01	"primary"	896310	207653	688657	0.231675424797224
"SC89_NKI_12P_R65C56yesS_D_W_D1_S4737"	1076366	799050	0.26	58	0.392	"removed"	TRUE	0.03	"primary"	1076366	277316	799050	0.25764098828837
"SC89_NKI_12P_R65C5yesS_D_W_D1_S4686"	1180766	901170	0.24	67	0.857	"kept"	TRUE	0.02	"primary"	1180766	279596	901170	0.236792048551533
"SC89_NKI_12P_R65C62yesS_D_W_D1_S4743"	1090585	850574	0.22	62	0.901	"kept"	TRUE	0.01	"primary"	1090585	240011	850574	0.220075464085789
"SC89_NKI_12P_R65C64yesS_D_W_D2_S4745"	335933	279493	0.17	20	0.661	"removed"	TRUE	0.03	"primary"	335933	56440	279493	0.168009692408903
"SC89_NKI_12P_R65C67yesS_D_W_D2_S4748"	1369163	1001954	0.27	67	0.672	"removed"	FALSE	0.41	"primary"	1369163	367209	1001954	0.26819962268919
"SC89_NKI_12P_R65C68yesS_D_W_D2_S4749"	753853	554273	0.26	39	1	"kept"	TRUE	0	"primary"	753853	199580	554273	0.264746575260694
"SC89_NKI_12P_R65C70yesS_D_W_D2_S4751"	1309254	1015894	0.22	75	0.324	"removed"	TRUE	0.06	"primary"	1309254	293360	1015894	0.224066529489312
"SC89_NKI_12P_R65C7yesS_D_W_D1_S4688"	821561	607696	0.26	44	1	"kept"	TRUE	0.01	"primary"	821561	213865	607696	0.260315423930785
"SC89_NKI_12P_R65C8yesS_D_W_D1_S4689"	1004431	770470	0.23	57	0.861	"kept"	TRUE	0.01	"primary"	1004431	233961	770470	0.232928892079197
"SC89_NKI_12P_R66C14yesS_D_W_D2_S4767"	889426	720186	0.19	52	0.369	"removed"	TRUE	0.06	"primary"	889426	169240	720186	0.190280023295923
"SC89_NKI_12P_R66C18yesS_D_W_D1_S4771"	787192	632863	0.2	47	0.855	"kept"	TRUE	0.01	"primary"	787192	154329	632863	0.19605001067084
"SC89_NKI_12P_R66C19yesS_D_W_D1_S4772"	1123461	889464	0.21	65	0.826	"kept"	TRUE	0.02	"primary"	1123461	233997	889464	0.20828226346976
"SC89_NKI_12P_R66C20yesS_D_W_D1_S4773"	1637369	1176336	0.28	87	0.802	"kept"	TRUE	0.02	"primary"	1637369	461033	1176336	0.28156939578067
"SC89_NKI_12P_R66C21yesS_D_W_D1_S4774"	2173654	1621660	0.25	120	0.88	"kept"	TRUE	0.01	"primary"	2173654	551994	1621660	0.253947500384146
"SC89_NKI_12P_R66C22yesS_D_W_D1_S4775"	1319515	983625	0.25	73	0.762	"removed"	TRUE	0.01	"primary"	1319515	335890	983625	0.254555651129392
"SC89_NKI_12P_R66C24yesS_D_W_D1_S4777"	1790241	1263603	0.29	92	0.828	"kept"	TRUE	0.01	"primary"	1790241	526638	1263603	0.294171566844911
"SC89_NKI_12P_R66C26yesS_D_W_D1_S4779"	1116532	846024	0.24	62	0.522	"removed"	TRUE	0.04	"primary"	1116532	270508	846024	0.242275187813695
"SC89_NKI_12P_R66C27yesS_D_W_D2_S4780"	1613815	1151121	0.29	85	0.878	"kept"	TRUE	0.02	"primary"	1613815	462694	1151121	0.286708203852362
"SC89_NKI_12P_R66C2yesS_D_W_D1_S4755"	1335698	956201	0.28	70	0.283	"removed"	FALSE	0.1	"primary"	1335698	379497	956201	0.284118865192581
"SC89_NKI_12P_R66C37yesS_D_W_D1_S4790"	1034879	764256	0.26	55	0.365	"removed"	TRUE	0.04	"primary"	1034879	270623	764256	0.261502069324047
"SC89_NKI_12P_R66C38yesS_D_W_D1_S4791"	1567839	1146901	0.27	85	0.32	"removed"	TRUE	0.05	"primary"	1567839	420938	1146901	0.268482924586007
"SC89_NKI_12P_R66C40yesS_D_W_D1_S4793"	1728136	1247682	0.28	91	0.616	"removed"	TRUE	0.02	"primary"	1728136	480454	1247682	0.278018628163524
"SC89_NKI_12P_R66C44yesS_D_W_D1_S4797"	471910	419571	0.11	31	0.99	"kept"	TRUE	0.01	"primary"	471910	52339	419571	0.110908859740205
"SC89_NKI_12P_R66C45yesS_D_W_D2_S4798"	1587793	1171906	0.26	85	0.854	"kept"	TRUE	0.01	"primary"	1587793	415887	1171906	0.261927719797228
"SC89_NKI_12P_R66C47yesS_D_W_D2_S4800"	1333249	974035	0.27	70	0.262	"removed"	TRUE	0.04	"primary"	1333249	359214	974035	0.269427541291987
"SC89_NKI_12P_R66C51yesS_D_W_D2_S4804"	899335	659371	0.27	45	0.81	"kept"	TRUE	0.01	"primary"	899335	239964	659371	0.266823819822424
"SC89_NKI_12P_R66C54yesS_D_W_D1_S4807"	1163334	840445	0.28	60	1	"kept"	TRUE	0.01	"primary"	1163334	322889	840445	0.277554855269424
"SC89_NKI_12P_R66C56yesS_D_W_D1_S4809"	1186938	851942	0.28	62	0.853	"kept"	TRUE	0.01	"primary"	1186938	334996	851942	0.282235466384933
"SC89_NKI_12P_R66C59yesS_D_W_D1_S4812"	1091659	825512	0.24	60	0.569	"removed"	TRUE	0.03	"primary"	1091659	266147	825512	0.243800490812607
"SC89_NKI_12P_R66C63yesS_D_W_D2_S4816"	1500513	1099131	0.27	80	0.838	"kept"	TRUE	0.06	"primary"	1500513	401382	1099131	0.267496516191463
"SC89_NKI_12P_R66C64yesS_D_W_D2_S4817"	252075	196528	0.22	13	0.439	"removed"	FALSE	0.22	"primary"	252075	55547	196528	0.220359020132897
"SC89_NKI_12P_R66C71yesS_D_W_D2_S4824"	1397013	1018221	0.27	74	0.912	"kept"	TRUE	0.01	"primary"	1397013	378792	1018221	0.2711442198462
"SC89_NKI_12P_R67C10yesS_D_W_D2_S4835"	1651345	1202904	0.27	88	0.415	"removed"	FALSE	0.21	"primary"	1651345	448441	1202904	0.271561060832231
"SC89_NKI_12P_R67C11yesS_D_W_D2_S4836"	892213	645163	0.28	46	0.718	"removed"	TRUE	0.01	"primary"	892213	247050	645163	0.276895763679749
"SC89_NKI_12P_R67C12yesS_D_W_D2_S4837"	1107690	842846	0.24	62	0.41	"removed"	TRUE	0.03	"primary"	1107690	264844	842846	0.239095775893978
"SC89_NKI_12P_R67C14yesS_D_W_D2_S4839"	1138684	833671	0.27	61	0.389	"removed"	TRUE	0.03	"primary"	1138684	305013	833671	0.267864482156595
